Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev.1,120 Avg WS,120 Max WS,120 Min WS,120 StdDev.1,150 Avg WS,150 Max WS,150 Min WS,150 StdDev.1,Imputed
08-01-2016 21:00,73.1,87.2,53.4,4.5,80.0,91.0,65.0,4.3,72.0,79.0,63.0,2.9,4.679,5.7,3.5,0.466,5.976,6.9,4.9,0.42,7.25,8.3,5.9,0.433,dummy_value
08-01-2016 21:10,68.9,94.2,45.0,7.2,77.0,91.0,63.0,5.7,70.0,82.0,52.0,4.3,5.015,6.1,3.5,0.585,6.316,7.9,4.9,0.585,7.534,8.5,5.8,0.577,dummy_value
08-01-2016 21:20,66.1,95.6,49.2,6.6,75.0,98.0,52.0,5.7,66.0,80.0,46.0,4.3,4.261,6.1,2.7,0.619,5.754,7.4,4.0,0.741,7.06,8.5,5.2,0.637,dummy_value
08-01-2016 21:30,59.1,78.8,33.8,6.9,72.0,98.0,53.0,7.2,66.0,83.0,45.0,5.7,4.854,6.6,3.4,0.627,6.132,8.1,4.1,0.741,7.125,8.5,5.1,0.736,dummy_value
08-01-2016 21:40,57.7,78.8,39.4,6.1,69.0,89.0,48.0,5.7,63.0,89.0,46.0,5.7,4.67,6.2,3.6,0.644,5.955,7.9,4.5,0.675,6.799,8.3,4.7,0.699,dummy_value
08-01-2016 21:50,52.0,70.3,35.2,5.9,65.0,77.0,44.0,5.7,59.0,72.0,48.0,4.3,4.186,5.5,3.0,0.538,5.416,6.4,3.8,0.498,6.482,7.8,4.6,0.559,dummy_value
08-01-2016 22:00,47.8,68.9,23.9,6.3,60.0,73.0,41.0,5.7,56.0,72.0,42.0,4.3,4.359,5.7,3.0,0.538,5.865,7.2,4.5,0.519,6.725,8.3,5.0,0.629,dummy_value
08-01-2016 22:10,49.2,67.5,35.2,5.0,60.0,83.0,45.0,4.3,55.0,70.0,44.0,4.3,4.957,6.5,3.6,0.567,6.185,7.6,4.4,0.698,6.975,8.1,5.4,0.653,dummy_value
08-01-2016 22:20,47.8,63.3,32.3,5.4,56.0,68.0,44.0,4.3,52.0,63.0,38.0,2.9,5.335,7.1,4.1,0.529,6.737,8.0,5.2,0.567,7.456,8.4,5.6,0.52,dummy_value
08-01-2016 22:30,47.8,66.1,32.3,5.4,58.0,73.0,45.0,4.3,52.0,66.0,45.0,2.9,5.283,6.7,4.0,0.585,6.81,8.0,5.3,0.488,7.698,8.8,6.4,0.468,dummy_value
08-01-2016 22:40,52.0,73.1,35.2,5.6,62.0,84.0,44.0,5.7,56.0,68.0,46.0,4.3,5.452,7.1,4.1,0.755,6.815,8.7,4.9,0.782,7.89,9.2,6.3,0.707,dummy_value
08-01-2016 22:50,53.4,77.3,35.2,6.1,62.0,75.0,45.0,4.3,55.0,63.0,45.0,2.9,5.521,7.3,3.6,0.755,6.908,8.3,5.3,0.602,7.673,9.4,6.3,0.612,dummy_value
08-01-2016 23:00,46.4,57.7,29.5,4.3,58.0,70.0,46.0,4.3,52.0,59.0,45.0,2.9,4.376,5.7,2.9,0.509,5.718,6.9,4.4,0.477,6.43,7.5,5.1,0.489,dummy_value
08-01-2016 23:10,42.2,59.1,26.7,4.5,55.0,68.0,42.0,4.3,49.0,58.0,44.0,2.9,3.566,4.6,2.6,0.477,4.702,5.9,3.4,0.509,5.367,6.4,4.1,0.489,dummy_value
08-01-2016 23:20,38.0,56.3,26.7,5.6,51.0,70.0,32.0,5.7,46.0,55.0,32.0,2.9,3.404,4.3,2.6,0.367,4.631,5.9,3.5,0.394,5.308,6.4,3.9,0.456,dummy_value
08-01-2016 23:30,33.8,54.8,18.3,4.3,46.0,63.0,35.0,4.3,46.0,55.0,34.0,2.9,3.842,4.8,2.9,0.352,4.76,6.1,3.7,0.381,5.331,6.1,4.2,0.445,dummy_value
08-01-2016 23:40,28.1,38.0,14.1,4.1,42.0,56.0,30.0,4.3,44.0,52.0,35.0,2.9,4.007,5.0,3.3,0.269,4.769,5.3,3.8,0.322,5.135,6.0,4.3,0.338,dummy_value
08-01-2016 23:50,25.3,45.0,0.0,6.3,41.0,59.0,25.0,5.7,39.0,48.0,28.0,2.9,3.566,4.6,2.4,0.466,4.519,5.5,3.3,0.455,5.281,6.1,4.0,0.421,dummy_value
09-01-2016 00:00,19.7,46.4,0.0,8.6,38.0,53.0,15.0,7.2,39.0,51.0,23.0,4.3,3.468,5.0,1.3,0.801,4.565,5.8,2.8,0.659,5.046,6.0,3.9,0.445,dummy_value
09-01-2016 00:10,15.5,40.8,0.0,6.6,35.0,52.0,20.0,5.7,38.0,49.0,20.0,4.3,3.324,4.7,1.2,0.782,4.622,5.5,3.7,0.42,5.016,5.9,3.9,0.433,dummy_value
09-01-2016 00:20,15.5,32.3,0.0,5.7,30.0,46.0,17.0,4.3,34.0,44.0,25.0,4.3,3.527,4.8,1.7,0.683,4.692,5.4,3.5,0.367,5.108,5.6,4.0,0.338,dummy_value
09-01-2016 00:30,15.5,30.9,0.0,5.6,30.0,42.0,18.0,4.3,30.0,48.0,18.0,4.3,3.679,5.1,1.6,0.775,4.819,5.6,3.7,0.455,5.258,5.9,4.1,0.368,dummy_value
09-01-2016 00:40,14.1,35.2,0.0,6.4,30.0,45.0,10.0,5.7,28.0,42.0,6.0,5.7,3.155,5.0,1.3,0.845,4.213,5.1,2.3,0.477,4.67,5.6,3.3,0.468,dummy_value
09-01-2016 00:50,9.8,173.0,344.5,9.2,27.0,48.0,4.0,5.7,30.0,41.0,18.0,4.3,2.488,4.4,1.0,0.782,4.056,5.3,2.4,0.557,4.415,5.5,2.9,0.52,dummy_value
09-01-2016 01:00,11.3,29.5,0.0,6.4,30.0,45.0,13.0,5.7,30.0,42.0,15.0,4.3,2.342,4.2,0.8,0.727,3.786,4.8,2.2,0.455,4.305,5.4,3.1,0.456,dummy_value
09-01-2016 01:10,4.2,21.1,353.0,5.2,24.0,39.0,6.0,5.7,27.0,41.0,17.0,4.3,1.949,3.8,0.4,0.585,3.555,4.6,1.3,0.557,4.212,5.2,3.3,0.456,dummy_value
09-01-2016 01:20,0.0,64.7,223.6,8.9,20.0,42.0,0.0,7.2,24.0,39.0,7.0,5.7,2.521,4.0,1.0,0.712,3.327,5.4,1.2,0.775,4.145,5.4,1.8,0.549,dummy_value
09-01-2016 01:30,353.0,54.8,295.3,5.9,11.0,27.0,0.0,5.7,18.0,35.0,4.0,5.7,3.058,3.8,1.5,0.444,2.413,4.1,1.1,0.675,3.622,5.1,1.5,0.692,dummy_value
09-01-2016 01:40,348.8,4.2,285.5,5.2,7.0,28.0,353.0,5.7,14.0,25.0,0.0,5.7,3.026,3.6,2.2,0.381,2.196,3.7,1.2,0.519,3.198,4.4,1.6,0.653,dummy_value
09-01-2016 01:50,347.3,0.0,336.1,5.2,6.0,34.0,356.0,5.7,14.0,31.0,0.0,5.7,2.849,3.6,1.9,0.381,2.119,3.3,1.2,0.432,3.044,4.3,1.5,0.763,dummy_value
09-01-2016 02:00,351.6,8.4,333.3,5.9,11.0,31.0,328.0,7.2,18.0,30.0,0.0,5.7,2.592,3.5,1.3,0.477,2.364,4.2,0.9,0.659,3.558,5.1,1.6,0.653,dummy_value
09-01-2016 02:10,350.2,4.2,206.7,10.0,8.0,31.0,353.0,7.2,14.0,24.0,4.0,4.3,2.84,4.2,1.3,0.477,2.458,3.8,1.3,0.529,3.715,5.0,1.7,0.743,dummy_value
09-01-2016 02:20,348.8,4.2,196.9,8.4,3.0,152.0,347.0,8.6,6.0,28.0,347.0,5.7,2.941,3.8,0.9,0.444,2.693,4.0,1.4,0.627,2.835,4.2,1.5,0.743,dummy_value
09-01-2016 02:30,338.9,353.0,323.4,5.2,359.0,132.0,235.0,12.9,359.0,13.0,336.0,7.2,3.175,4.1,2.5,0.352,3.499,4.3,1.9,0.529,3.11,4.5,1.8,0.653,dummy_value
09-01-2016 02:40,338.9,354.4,324.8,5.7,359.0,104.0,271.0,7.2,0.0,14.0,346.0,4.3,3.265,4.2,2.3,0.381,3.57,4.6,2.3,0.488,2.926,4.6,1.8,0.549,dummy_value
09-01-2016 02:50,340.3,354.4,323.4,5.4,357.0,117.0,228.0,11.5,0.0,14.0,349.0,4.3,3.174,3.9,2.2,0.381,3.603,4.3,1.9,0.488,3.027,5.1,1.9,0.637,dummy_value
09-01-2016 03:00,343.1,355.8,327.7,5.2,1.0,138.0,349.0,7.2,4.0,15.0,343.0,2.9,3.146,4.1,2.4,0.381,3.164,4.1,1.7,0.557,2.839,4.3,1.8,0.604,dummy_value
09-01-2016 03:10,343.1,355.8,326.3,6.1,0.0,153.0,342.0,10.1,1.0,27.0,349.0,4.3,3.178,4.1,2.5,0.337,3.353,4.4,1.6,0.635,2.956,4.7,1.7,0.637,dummy_value
09-01-2016 03:20,333.3,351.6,317.8,4.8,353.0,139.0,340.0,8.6,354.0,70.0,332.0,8.6,3.537,4.4,2.8,0.322,4.066,5.0,2.3,0.432,3.743,4.8,1.8,0.714,dummy_value
09-01-2016 03:30,331.9,347.3,315.0,5.0,350.0,69.0,179.0,8.6,350.0,7.0,190.0,10.1,3.699,4.6,2.8,0.407,4.298,5.1,3.4,0.407,4.422,5.2,2.6,0.559,dummy_value
09-01-2016 03:40,333.3,353.0,315.0,6.3,350.0,6.0,187.0,8.6,349.0,354.0,339.0,2.9,3.645,4.7,2.7,0.444,4.374,5.4,3.2,0.455,4.715,5.7,3.3,0.489,dummy_value
09-01-2016 03:50,343.1,355.8,324.8,6.6,356.0,169.0,181.0,15.8,353.0,6.0,210.0,10.1,3.442,4.6,2.4,0.519,4.166,5.1,2.2,0.557,4.252,5.6,2.3,0.729,dummy_value
09-01-2016 04:00,350.2,59.1,324.8,7.0,0.0,44.0,181.0,11.5,359.0,80.0,347.0,7.2,3.451,5.1,2.3,0.529,3.813,4.9,2.2,0.635,3.546,4.9,2.0,0.699,dummy_value
09-01-2016 04:10,353.0,109.7,337.5,6.7,3.0,15.0,350.0,4.3,1.0,13.0,352.0,4.3,3.538,4.7,2.0,0.498,3.172,4.7,1.5,0.683,3.356,4.8,1.8,0.621,dummy_value
09-01-2016 04:20,343.1,355.8,326.3,6.3,357.0,162.0,211.0,14.4,357.0,65.0,330.0,7.2,3.43,4.7,2.2,0.477,3.991,5.5,1.8,0.619,3.678,5.1,2.1,0.684,dummy_value
09-01-2016 04:30,354.4,90.0,334.7,9.3,7.0,141.0,338.0,10.1,7.0,24.0,345.0,5.7,2.763,4.5,0.0,0.741,2.841,4.9,1.3,0.712,3.397,5.4,1.7,0.912,dummy_value
09-01-2016 04:40,0.0,61.9,337.5,7.7,13.0,39.0,345.0,7.2,10.0,18.0,352.0,4.3,2.398,3.9,0.8,0.619,3.239,4.6,1.6,0.727,4.242,5.8,2.2,0.847,dummy_value
09-01-2016 04:50,0.0,19.7,258.8,6.4,13.0,28.0,0.0,5.7,11.0,27.0,0.0,5.7,2.716,4.7,1.3,0.741,3.379,5.5,1.5,0.814,4.573,6.5,1.9,1.01,dummy_value
09-01-2016 05:00,358.6,177.2,261.6,17.6,7.0,94.0,356.0,7.2,7.0,18.0,0.0,4.3,3.625,5.0,1.6,0.881,3.283,5.1,2.1,0.644,4.091,5.7,2.2,0.912,dummy_value
09-01-2016 05:10,354.4,49.2,341.7,4.1,3.0,13.0,0.0,2.9,3.0,8.0,352.0,2.9,4.42,5.2,3.2,0.42,3.456,5.0,2.1,0.627,3.649,5.6,2.6,0.604,dummy_value
09-01-2016 05:20,354.4,126.6,202.5,11.3,3.0,13.0,0.0,2.9,4.0,14.0,0.0,2.9,4.583,5.4,3.5,0.381,3.517,4.8,2.2,0.538,3.906,5.6,2.7,0.669,dummy_value
09-01-2016 05:30,353.0,81.6,345.9,5.0,3.0,14.0,356.0,2.9,4.0,14.0,0.0,2.9,4.662,5.4,3.7,0.381,3.836,5.4,2.3,0.893,4.031,6.2,2.8,0.669,dummy_value
09-01-2016 05:40,345.9,354.4,331.9,3.2,1.0,108.0,256.0,10.1,1.0,110.0,273.0,8.6,4.427,5.3,3.7,0.367,4.992,6.0,2.9,0.538,4.306,5.8,2.7,0.714,dummy_value
09-01-2016 05:50,345.9,0.0,334.7,4.3,0.0,149.0,190.0,11.5,3.0,120.0,232.0,11.5,4.757,5.8,3.6,0.488,5.24,6.1,3.5,0.509,4.401,5.8,2.8,0.604,dummy_value
09-01-2016 06:00,353.0,102.7,336.1,9.1,3.0,120.0,356.0,5.7,3.0,15.0,353.0,2.9,5.03,6.0,3.2,0.519,4.32,6.0,2.7,0.857,4.315,6.7,2.5,0.816,dummy_value
09-01-2016 06:10,357.2,142.0,237.7,10.1,7.0,31.0,0.0,4.3,7.0,21.0,0.0,4.3,4.658,5.9,1.7,0.869,3.609,6.2,2.3,0.712,4.805,7.0,3.0,0.924,dummy_value
09-01-2016 06:20,355.8,90.0,263.0,8.0,6.0,27.0,0.0,5.7,6.0,24.0,0.0,4.3,3.896,5.3,2.0,0.727,3.617,6.1,2.0,0.768,4.102,6.4,2.7,1.005,dummy_value
09-01-2016 06:30,344.5,355.8,331.9,4.1,1.0,77.0,311.0,5.7,1.0,118.0,335.0,7.2,4.155,5.3,3.4,0.381,4.691,5.5,2.7,0.627,4.088,5.5,2.8,0.677,dummy_value
09-01-2016 06:40,355.8,14.1,220.8,8.1,8.0,165.0,349.0,8.6,7.0,18.0,0.0,4.3,3.832,5.6,1.6,0.938,3.563,5.8,1.9,0.833,4.201,6.1,2.6,0.889,dummy_value
09-01-2016 06:50,357.2,106.9,215.2,12.4,6.0,21.0,0.0,4.3,4.0,10.0,0.0,2.9,3.494,4.9,1.9,0.567,2.84,4.7,1.8,0.548,3.578,5.5,2.0,0.707,dummy_value
09-01-2016 07:00,351.6,23.9,330.5,4.8,3.0,13.0,354.0,2.9,1.0,7.0,353.0,1.4,4.06,5.2,2.7,0.444,3.697,5.1,2.0,0.734,3.471,5.0,2.5,0.51,dummy_value
09-01-2016 07:10,344.5,4.2,333.3,5.6,1.0,149.0,267.0,10.1,0.0,42.0,235.0,7.2,3.766,5.0,3.0,0.42,4.33,5.5,2.1,0.683,4.145,5.5,2.2,0.699,dummy_value
09-01-2016 07:20,348.8,54.8,331.9,5.7,1.0,169.0,197.0,12.9,1.0,10.0,329.0,2.9,3.985,5.1,2.7,0.538,4.223,6.0,2.2,0.833,3.989,5.7,2.4,0.699,dummy_value
09-01-2016 07:30,351.6,56.3,168.8,10.9,3.0,170.0,346.0,7.2,1.0,108.0,353.0,5.7,4.143,5.8,2.1,0.585,4.094,5.6,2.5,0.761,4.008,6.1,2.9,0.586,dummy_value
09-01-2016 07:40,354.4,122.3,258.8,12.3,3.0,94.0,225.0,8.6,1.0,107.0,346.0,5.7,4.181,5.6,1.3,0.808,4.146,5.9,2.3,0.741,4.092,5.7,2.3,0.621,dummy_value
09-01-2016 07:50,357.2,149.1,201.1,14.1,4.0,180.0,267.0,11.5,4.0,77.0,298.0,7.2,3.749,5.8,1.8,0.916,3.826,6.0,1.9,0.938,4.247,7.2,2.0,1.055,dummy_value
09-01-2016 08:00,357.2,158.9,210.9,15.2,6.0,111.0,336.0,8.6,3.0,152.0,215.0,11.5,3.871,5.9,1.5,0.997,3.959,6.3,2.0,0.904,4.088,6.2,2.3,0.883,dummy_value
09-01-2016 08:10,357.2,143.4,275.6,13.2,4.0,177.0,304.0,12.9,1.0,131.0,338.0,11.5,4.023,6.5,2.1,0.904,4.08,6.2,2.0,0.933,4.418,6.9,2.3,0.962,dummy_value
09-01-2016 08:20,358.6,92.8,182.8,12.4,7.0,66.0,340.0,8.6,4.0,97.0,314.0,10.1,3.786,7.0,1.5,1.067,3.972,6.4,1.9,1.115,4.279,7.3,1.4,1.29,dummy_value
09-01-2016 08:30,5.6,167.3,212.3,13.6,13.0,153.0,318.0,11.5,7.0,53.0,260.0,10.1,3.637,7.0,1.9,1.072,4.25,7.3,2.0,1.169,4.682,7.6,2.1,1.211,dummy_value
09-01-2016 08:40,4.2,111.1,201.1,13.8,14.0,45.0,352.0,10.1,13.0,122.0,349.0,10.1,3.324,5.4,1.3,0.927,3.418,5.6,1.5,0.927,4.084,6.3,1.9,1.127,dummy_value
09-01-2016 08:50,16.9,45.0,355.8,10.8,25.0,51.0,347.0,10.1,20.0,44.0,352.0,8.6,4.178,5.9,1.3,1.057,4.736,7.0,1.5,1.007,5.034,7.2,1.6,1.015,dummy_value
09-01-2016 09:00,14.1,56.3,350.2,14.3,24.0,58.0,0.0,12.9,17.0,41.0,0.0,10.1,3.486,5.8,1.0,0.916,3.946,6.6,1.6,1.038,4.292,6.3,1.7,0.973,dummy_value
09-01-2016 09:10,16.9,46.4,347.3,10.3,24.0,51.0,353.0,10.1,18.0,42.0,350.0,8.6,4.074,6.8,1.7,1.151,4.233,7.4,1.3,1.279,4.437,7.1,1.7,1.194,dummy_value
09-01-2016 09:20,16.9,38.0,355.8,8.1,25.0,46.0,0.0,8.6,20.0,38.0,0.0,8.6,4.755,6.4,1.6,1.208,5.099,6.2,1.5,1.086,5.181,6.3,1.8,1.04,dummy_value
09-01-2016 09:30,16.9,40.8,244.7,10.8,25.0,53.0,0.0,8.6,23.0,56.0,0.0,10.1,4.251,6.2,1.8,1.072,4.586,6.3,1.4,1.048,4.901,6.3,1.9,0.763,dummy_value
09-01-2016 09:40,25.3,54.8,0.0,8.6,35.0,62.0,6.0,8.6,31.0,62.0,6.0,10.1,4.215,5.4,1.6,0.997,4.434,5.4,1.8,0.675,4.34,5.5,2.6,0.568,dummy_value
09-01-2016 09:50,32.3,54.8,7.0,8.4,42.0,72.0,23.0,7.2,37.0,56.0,20.0,5.7,5.123,6.3,2.2,0.719,5.216,6.5,2.7,0.755,5.253,6.6,2.9,0.692,dummy_value
09-01-2016 10:00,39.4,59.1,8.4,7.9,45.0,62.0,21.0,7.2,41.0,60.0,21.0,5.7,4.829,5.8,3.2,0.557,5.21,6.5,3.4,0.652,5.186,6.5,3.8,0.586,dummy_value
09-01-2016 10:10,29.5,61.9,9.8,9.1,39.0,72.0,21.0,8.6,32.0,58.0,6.0,7.2,4.625,6.3,2.5,0.705,4.887,6.2,2.7,0.627,4.936,6.2,3.1,0.692,dummy_value
09-01-2016 10:20,32.3,71.7,5.6,11.6,41.0,76.0,20.0,8.6,38.0,69.0,15.0,8.6,4.398,6.0,2.3,0.814,4.785,6.3,2.8,0.69,4.899,6.0,3.3,0.604,dummy_value
09-01-2016 10:30,23.9,46.4,0.0,8.4,35.0,52.0,14.0,5.7,32.0,51.0,10.0,7.2,5.245,7.0,2.6,0.719,5.408,6.5,3.6,0.667,5.372,6.8,3.5,0.669,dummy_value
09-01-2016 10:40,43.6,71.7,0.0,11.1,51.0,77.0,4.0,10.1,44.0,69.0,15.0,10.1,5.486,7.3,2.0,0.955,5.634,7.7,2.8,0.921,5.526,7.7,2.4,0.889,dummy_value
09-01-2016 10:50,32.3,64.7,0.0,10.5,42.0,80.0,18.0,11.5,38.0,62.0,17.0,11.5,5.537,7.3,3.7,0.734,5.691,6.9,3.5,0.627,5.598,6.8,3.3,0.568,dummy_value
09-01-2016 11:00,32.3,203.9,355.8,14.9,39.0,73.0,15.0,11.5,34.0,55.0,8.0,10.1,5.047,7.2,1.4,1.096,5.367,7.0,1.9,0.949,5.51,7.2,3.5,0.75,dummy_value
09-01-2016 11:10,32.3,71.7,347.3,13.6,39.0,68.0,4.0,10.1,35.0,56.0,0.0,8.6,4.785,6.7,2.4,0.96,5.093,6.8,2.4,0.938,5.233,7.6,2.7,0.79,dummy_value
09-01-2016 11:20,26.7,67.5,0.0,10.1,38.0,72.0,0.0,8.6,35.0,53.0,6.0,7.2,5.058,8.2,3.2,0.938,5.113,8.5,2.5,0.987,5.134,8.8,3.1,0.968,dummy_value
09-01-2016 11:30,32.3,67.5,5.6,11.9,44.0,79.0,17.0,10.1,39.0,70.0,18.0,8.6,5.383,7.1,3.1,0.904,5.736,7.6,3.6,0.827,5.685,8.2,3.8,0.684,dummy_value
09-01-2016 11:40,38.0,81.6,0.0,11.7,45.0,75.0,18.0,11.5,39.0,72.0,4.0,11.5,4.823,7.0,2.1,0.949,5.103,6.8,2.6,0.881,5.163,6.5,2.8,0.841,dummy_value
09-01-2016 11:50,26.7,201.1,353.0,16.2,39.0,111.0,354.0,15.8,34.0,72.0,0.0,11.5,4.403,6.4,1.4,1.267,4.702,6.6,0.3,1.142,4.814,7.0,2.3,1.04,dummy_value
09-01-2016 12:00,26.7,71.7,351.6,16.3,37.0,77.0,10.0,14.4,32.0,68.0,6.0,12.9,4.507,6.9,1.7,1.086,4.947,7.3,1.9,1.038,5.159,6.5,2.7,0.784,dummy_value
09-01-2016 12:10,23.9,71.7,355.8,14.4,32.0,73.0,0.0,14.4,31.0,72.0,347.0,12.9,4.16,7.0,1.7,1.338,4.391,7.2,1.5,1.342,4.555,7.4,1.2,1.302,dummy_value
09-01-2016 12:20,36.6,63.3,5.6,10.5,42.0,73.0,20.0,10.1,35.0,68.0,4.0,8.6,4.854,7.0,2.7,0.955,4.884,7.2,1.9,0.992,4.735,6.8,1.6,1.045,dummy_value
09-01-2016 12:30,33.8,71.7,7.0,10.4,41.0,91.0,21.0,10.1,38.0,63.0,20.0,8.6,5.093,6.6,1.7,1.072,5.35,6.9,3.1,0.91,5.246,6.7,2.8,0.878,dummy_value
09-01-2016 12:40,43.6,73.1,8.4,12.3,49.0,75.0,10.0,11.5,44.0,70.0,10.0,10.1,5.079,6.5,3.2,0.683,5.243,7.1,3.3,0.788,5.274,6.7,3.3,0.784,dummy_value
09-01-2016 12:50,50.6,83.0,29.5,9.1,58.0,91.0,30.0,8.6,51.0,76.0,352.0,10.1,5.123,7.8,1.6,1.506,5.233,7.3,2.7,1.263,5.107,7.1,1.3,1.29,dummy_value
09-01-2016 13:00,45.0,80.2,0.0,13.0,53.0,91.0,14.0,12.9,46.0,75.0,20.0,8.6,4.863,6.8,2.0,0.808,4.816,6.8,2.1,0.755,4.93,6.5,3.2,0.621,dummy_value
09-01-2016 13:10,22.5,95.6,329.1,19.9,32.0,87.0,356.0,15.8,32.0,62.0,6.0,11.5,3.975,7.1,1.0,1.242,4.293,8.1,1.1,1.488,4.577,7.1,2.0,1.045,dummy_value
09-01-2016 13:20,38.0,68.9,9.8,9.1,44.0,69.0,20.0,8.6,39.0,68.0,17.0,8.6,4.896,7.0,2.6,0.893,5.084,7.4,2.2,0.976,5.266,7.3,2.6,0.912,dummy_value
09-01-2016 13:30,22.5,49.2,4.2,10.1,32.0,65.0,10.0,10.1,28.0,49.0,4.0,8.6,5.114,6.9,3.0,0.949,5.286,6.7,3.5,0.827,5.084,6.3,2.9,0.835,dummy_value
09-01-2016 13:40,9.8,118.1,329.1,15.8,20.0,193.0,343.0,18.7,14.0,59.0,339.0,15.8,3.382,5.9,1.2,0.869,3.548,5.7,1.3,0.944,3.94,6.2,1.2,1.07,dummy_value
09-01-2016 13:50,39.4,84.4,347.3,15.0,46.0,89.0,356.0,11.5,41.0,68.0,350.0,11.5,4.301,6.1,1.5,1.023,4.771,6.5,2.8,0.827,4.875,6.4,1.6,0.829,dummy_value
09-01-2016 14:00,45.0,70.3,0.0,9.3,52.0,73.0,24.0,8.6,46.0,73.0,21.0,7.2,4.921,6.4,2.6,0.768,5.24,6.9,2.9,0.698,5.131,6.6,3.0,0.707,dummy_value
09-01-2016 14:10,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 14:20,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 14:30,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 14:40,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 14:50,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:10,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:20,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:30,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:40,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 15:50,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 16:10,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 16:20,,,,,,,,,,,,,,,,,,,,,,,,,dummy_value
09-01-2016 16:30,49.2,73.1,29.5,9.1,56.0,73.0,39.0,7.2,49.0,63.0,37.0,5.7,4.912,6.2,3.5,0.635,5.263,6.4,3.7,0.635,5.171,6.3,3.5,0.568,dummy_value
09-01-2016 16:40,40.8,64.7,15.5,8.5,48.0,68.0,28.0,8.6,44.0,53.0,20.0,5.7,3.989,5.4,2.5,0.741,4.42,5.4,3.1,0.557,4.678,5.5,3.2,0.421,dummy_value
09-01-2016 16:50,33.8,50.6,4.2,8.1,41.0,62.0,20.0,7.2,34.0,46.0,15.0,4.3,3.876,5.0,1.7,0.683,4.247,5.5,2.6,0.585,4.421,5.5,2.9,0.559,dummy_value
09-01-2016 17:00,39.4,71.7,355.8,16.5,49.0,83.0,4.0,17.2,42.0,65.0,0.0,14.4,4.134,5.9,1.6,0.839,4.664,6.5,2.2,0.916,4.796,6.5,2.1,0.81,dummy_value
09-01-2016 17:10,56.3,73.1,32.3,6.1,65.0,77.0,38.0,7.2,56.0,68.0,30.0,5.7,4.891,6.0,3.8,0.455,5.31,6.3,4.1,0.498,5.321,6.5,3.7,0.5,dummy_value
09-01-2016 17:20,60.5,75.9,46.4,5.2,68.0,80.0,55.0,4.3,59.0,70.0,52.0,2.9,4.586,5.5,3.5,0.455,5.022,5.9,4.2,0.381,5.252,6.0,4.3,0.353,dummy_value
09-01-2016 17:30,46.4,66.1,19.7,6.7,55.0,70.0,34.0,7.2,49.0,56.0,37.0,4.3,3.998,5.1,2.6,0.557,4.602,5.7,3.2,0.627,4.782,5.7,3.3,0.5,dummy_value
09-01-2016 17:40,40.8,57.7,29.5,5.6,51.0,63.0,39.0,7.2,48.0,55.0,41.0,4.3,3.932,4.6,3.2,0.305,4.429,5.5,3.4,0.444,4.353,5.2,3.0,0.445,dummy_value
09-01-2016 17:50,40.8,54.8,29.5,5.2,46.0,60.0,34.0,4.3,42.0,49.0,38.0,2.9,3.376,4.3,2.7,0.352,3.781,4.6,3.1,0.322,3.766,4.4,3.0,0.306,dummy_value
09-01-2016 18:00,33.8,49.2,23.9,6.4,45.0,69.0,34.0,5.7,44.0,58.0,37.0,4.3,3.245,3.9,2.7,0.305,3.794,4.8,3.1,0.352,3.938,4.8,3.1,0.382,dummy_value
09-01-2016 18:10,46.4,54.8,36.6,2.9,58.0,69.0,46.0,4.3,53.0,58.0,49.0,2.9,3.367,4.1,2.7,0.269,4.11,4.7,3.3,0.288,4.461,5.1,3.6,0.323,dummy_value
09-01-2016 18:20,46.4,53.4,43.6,2.0,58.0,68.0,51.0,2.9,53.0,56.0,46.0,1.4,3.294,3.9,2.9,0.249,4.26,4.8,3.6,0.249,4.682,5.3,3.9,0.27,dummy_value
09-01-2016 18:30,45.0,54.8,36.6,2.9,56.0,68.0,48.0,2.9,51.0,55.0,48.0,1.4,3.207,3.9,2.7,0.269,4.219,4.9,3.5,0.352,4.636,5.3,3.7,0.323,dummy_value
09-01-2016 18:40,50.6,59.1,38.0,3.2,58.0,66.0,51.0,2.9,51.0,52.0,45.0,0.0,3.36,4.5,2.6,0.394,4.735,5.7,3.5,0.619,5.309,6.1,4.2,0.382,dummy_value
